Accident_Index,Longitude,Latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Speed_limit,Year,Day_week,Sum_Casulities_by_Day
2.01E+12,-2.560518,51.417183,3,2,1,2006-08-02,4,8:45,30,2006,,
2.01E+12,-3.104638,51.020348,3,2,1,2006-08-02,4,19:45,30,2006,,
2.01E+12,-3.001838,51.126038,3,1,1,2006-08-02,4,21:15,30,2006,,
2.01E+12,-2.726799,51.147225,3,2,1,2006-08-02,4,10:10,40,2006,,
2.01E+12,-2.37172,51.383944,3,2,1,2006-08-02,4,8:50,30,2006,,
2.01E+12,-3.478053,51.203812,3,1,1,2006-08-02,4,15:48,30,2006,,
2.01E+12,-3.219234,51.581953,3,2,1,2006-08-02,4,8:25,30,2006,,
2.01E+12,-3.241909,51.582524,3,2,1,2006-08-02,4,7:35,30,2006,,
2.01E+12,-3.250172,51.410057,3,4,2,2006-08-02,4,8:50,30,2006,,
2.01E+12,-3.28339,51.410148,3,2,1,2006-08-02,4,8:45,30,2006,,
2.01E+12,-3.390209,51.532753,3,2,2,2006-08-02,4,18:40,40,2006,,
2.01E+12,-4.007793,51.671378,3,2,2,2006-08-02,4,11:15,30,2006,,
2.01E+12,-3.898833,51.694233,3,2,2,2006-08-02,4,14:18,30,2006,,
2.01E+12,-3.912379,51.679176,3,2,2,2006-08-02,4,19:45,30,2006,,
2.01E+12,-3.626103,57.609244,2,2,1,2006-08-02,4,12:20,40,2006,,
2.01E+12,-3.142106,56.15846,3,2,1,2006-08-02,4,20:05,60,2006,,
2.01E+12,-3.665459,55.943585,3,2,1,2006-08-02,4,9:30,60,2006,,
2.01E+12,-3.22228,55.939883,3,2,1,2006-08-02,4,10:15,40,2006,,
2.01E+12,-3.518036,55.883575,3,2,1,2006-08-02,4,11:15,30,2006,,
2.01E+12,-3.028992,55.871651,3,2,1,2006-08-02,4,22:50,30,2006,,
2.01E+12,-3.230083,55.938547,3,2,1,2006-08-02,4,17:30,30,2006,,
2.01E+12,-3.49112,55.894598,3,3,1,2006-08-02,4,12:43,30,2006,,
2.01E+12,-3.208352,55.950174,3,1,1,2006-08-02,4,8:03,30,2006,,
2.01E+12,-3.880088,56.010683,3,2,1,2006-08-02,4,17:20,60,2006,,
2.01E+12,-3.767875,56.068507,3,1,1,2006-08-02,4,8:50,30,2006,,
2.01E+12,-3.876522,55.435657,3,1,1,2006-08-02,4,7:20,30,2006,,
200601BS70035,-0.159012,51.497138,3,2,1,2006-08-02,4,15:00,30,2006,,
200601BS70036,-0.155861,51.489535,2,2,1,2006-08-02,4,11:30,30,2006,,
200601BS70040,-0.205929,51.51675,2,1,1,2006-08-02,4,18:35,30,2006,,
200601BS70042,-0.186411,51.485605,2,2,1,2006-08-02,4,17:48,30,2006,,
200601BS70043,-0.164002,51.484087,3,2,1,2006-08-02,4,8:55,30,2006,,
200601BS70046,-0.183431,51.48448,3,2,1,2006-08-02,4,16:54,30,2006,,
200601CP00026,-0.10254,51.510896,3,2,1,2006-08-02,4,6:25,30,2006,,
200601CW10056,-0.149571,51.495461,3,2,1,2006-08-02,4,19:40,30,2006,,
200601CW10067,-0.134568,51.510061,3,2,1,2006-08-02,4,23:30,30,2006,,
200601CW10072,-0.180402,51.520763,3,2,1,2006-08-02,4,10:25,30,2006,,
200601EO40081,-0.181716,51.54929,3,3,2,2006-08-02,4,17:48,30,2006,,
200601EO40087,-0.145594,51.540181,3,1,1,2006-08-02,4,12:48,30,2006,,
200601EO40090,-0.119806,51.532577,3,2,1,2006-08-02,4,14:05,30,2006,,
200601EO40131,-0.141222,51.548386,3,1,1,2006-08-02,4,8:02,30,2006,,
200601EO40169,-0.123574,51.55314,3,2,1,2006-08-02,4,12:00,30,2006,,
200601FH10034,-0.237857,51.499878,2,1,1,2006-08-02,4,6:54,30,2006,,
200601GD10044,-0.071862,51.541151,3,1,1,2006-08-02,4,17:10,30,2006,,
200601GD10050,-0.075507,51.547056,2,2,1,2006-08-02,4,13:30,30,2006,,
200601HT20040,-0.053402,51.514137,3,2,2,2006-08-02,4,2:03,30,2006,,
200601HT20055,-0.071393,51.528373,3,1,1,2006-08-02,4,11:46,30,2006,,
200601JC30061,0.016499,51.572849,3,2,1,2006-08-02,4,17:51,30,2006,,
200601JI40068,0.083569,51.575184,3,2,1,2006-08-02,4,8:34,30,2006,,
200601JI40109,0.065256,51.556443,2,2,1,2006-08-02,4,14:30,50,2006,,
200601KD50081,0.207891,51.555553,3,2,1,2006-08-02,4,17:15,30,2006,,
200601KG70027,0.082136,51.540676,3,2,1,2006-08-02,4,23:50,30,2006,,
200601KG70028,0.088975,51.529404,3,2,3,2006-08-02,4,22:30,50,2006,,
200601MM70059,-0.068219,51.473915,3,2,1,2006-08-02,4,23:01,30,2006,,
200601MM70061,-0.095964,51.502696,3,2,1,2006-08-02,4,11:17,30,2006,,
200601MM70063,-0.070198,51.498678,3,2,1,2006-08-02,4,9:36,30,2006,,
200601MM70065,-0.069047,51.48499,3,2,1,2006-08-02,4,8:00,30,2006,,
200601MM70126,-0.075111,51.460719,3,2,1,2006-08-02,4,9:00,30,2006,,
200601MM70129,-0.074138,51.470145,3,2,1,2006-08-02,4,7:45,30,2006,,
200601PL60085,-0.031432,51.472134,3,2,4,2006-08-02,4,14:48,30,2006,,
200601PY20068,-0.040057,51.408609,3,2,1,2006-08-02,4,7:04,30,2006,,
200601PY20069,0.051668,51.366479,3,2,1,2006-08-02,4,10:05,30,2006,,
200601QA10019,-0.366758,51.585823,3,3,2,2006-08-02,4,7:39,30,2006,,
200601QA10021,-0.375431,51.565261,3,2,1,2006-08-02,4,9:01,30,2006,,
200601QK50067,-0.241315,51.533562,3,1,1,2006-08-02,4,11:30,30,2006,,
200601QK50069,-0.309738,51.546978,3,2,1,2006-08-02,4,15:00,30,2006,,
200601RG40038,0.040207,51.473787,3,4,4,2006-08-02,4,9:00,30,2006,,
200601SX20073,-0.250795,51.605914,3,2,1,2006-08-02,4,21:50,30,2006,,
200601SX20081,-0.255092,51.621894,2,3,1,2006-08-02,4,11:35,30,2006,,
200601SX20082,-0.167399,51.611206,3,1,1,2006-08-02,4,8:30,30,2006,,
200601SX20086,-0.176756,51.615578,3,2,1,2006-08-02,4,13:20,30,2006,,
200601TA00042,-0.141367,51.491734,3,2,1,2006-08-02,4,8:15,30,2006,,
200601TE00028,-0.292347,51.491422,1,1,1,2006-08-02,4,10:10,40,2006,,
200601TE00033,-0.30599,51.434247,3,3,1,2006-08-02,4,18:05,30,2006,,
200601TW60020,-0.30599,51.434247,3,3,1,2006-08-02,4,11:50,30,2006,,
200601TX20042,-0.33675,51.482528,3,2,2,2006-08-02,4,16:40,40,2006,,
200601TX20053,-0.343735,51.480559,3,2,1,2006-08-02,4,8:04,30,2006,,
200601VK30031,-0.303729,51.374863,3,2,2,2006-08-02,4,12:00,30,2006,,
200601WW50037,-0.144754,51.443766,3,2,1,2006-08-02,4,17:10,30,2006,,
200601WW50042,-0.177633,51.460109,3,1,1,2006-08-02,4,17:30,30,2006,,
200601XD80375,-0.37742,51.553958,3,2,1,2006-08-02,4,7:28,30,2006,,
200601XD80385,-0.281948,51.526611,2,2,1,2006-08-02,4,16:10,30,2006,,
200601XH30087,-0.396244,51.51501,3,2,1,2006-08-02,4,18:07,30,2006,,
200601YE80108,-0.087042,51.615859,3,2,4,2006-08-02,4,18:30,30,2006,,
200601YE80129,-0.034436,51.646554,3,2,2,2006-08-02,4,15:40,30,2006,,
200601YE80156,-0.018464,51.674702,3,2,1,2006-08-02,4,21:45,40,2006,,
200601ZD30052,-0.108794,51.377184,3,2,1,2006-08-02,4,14:51,30,2006,,
200601ZD30069,-0.100842,51.347109,3,1,2,2006-08-02,4,10:55,30,2006,,
200601ZT80053,-0.14828,51.352994,3,2,1,2006-08-02,4,12:00,30,2006,,
200604AL06028,-2.869954,53.778109,3,2,1,2006-08-02,4,8:50,50,2006,,
200604AN06010,-3.028827,53.86431,2,1,2,2006-08-02,4,15:17,30,2006,,
200604BA06027,-2.793371,54.021863,3,1,1,2006-08-02,4,15:38,30,2006,,
200604DA06016,-2.713565,53.791097,3,2,1,2006-08-02,4,13:10,30,2006,,
200604DF06028,-2.6488,53.784723,3,2,2,2006-08-02,4,13:40,40,2006,,
200604DF06029,-2.710162,53.778353,3,2,5,2006-08-02,4,8:25,30,2006,,
200604EB06011,-2.462086,53.685188,2,2,1,2006-08-02,4,8:20,30,2006,,
200604EN06012,-2.373906,53.883776,3,2,1,2006-08-02,4,13:45,40,2006,,
200604FE06018,-2.163711,53.857912,3,3,2,2006-08-02,4,21:38,30,2006,,
200604TA06023,-2.711475,53.802165,3,2,1,2006-08-02,4,12:32,70,2006,,
200605AA05509,-3.051175,53.419978,2,1,1,2006-08-02,4,8:00,30,2006,,
200605AA05544,-3.01735,53.370921,3,2,1,2006-08-02,4,7:20,30,2006,,
200605AA05558,-3.030462,53.384831,2,2,1,2006-08-02,4,14:30,30,2006,,
200605AA05593,-2.997697,53.353198,3,2,2,2006-08-02,4,14:20,30,2006,,
200605BB05502,-2.986155,53.646694,3,2,1,2006-08-02,4,9:15,30,2006,,
200605BB05580,-3.005184,53.626221,3,2,2,2006-08-02,4,15:10,30,2006,,
200605DD05460,-2.762656,53.442125,3,3,1,2006-08-02,4,11:00,30,2006,,
200605EE05436,-2.933791,53.446932,2,2,1,2006-08-02,4,9:50,30,2006,,
200605EE05501,-2.955025,53.413505,3,1,1,2006-08-02,4,8:10,30,2006,,
200605EE05578,-2.927647,53.434485,2,1,1,2006-08-02,4,15:20,40,2006,,
200605EE06262,-2.946266,53.412046,3,2,1,2006-08-02,4,11:15,30,2006,,
200606A044356,-2.237542,53.524501,3,2,2,2006-08-02,4,14:50,30,2006,,
200606B044015,-2.246837,53.462731,3,2,1,2006-08-02,4,11:20,30,2006,,
200606C044214,-2.264538,53.378468,3,2,1,2006-08-02,4,17:55,30,2006,,
200606F043142,-2.318699,53.504987,2,2,1,2006-08-02,4,11:40,30,2006,,
200606F044282,-2.312531,53.486397,3,1,1,2006-08-02,4,19:12,30,2006,,
200606G044835,-2.090379,53.481019,3,1,1,2006-08-02,4,15:25,30,2006,,
200606J044844,-2.155031,53.400324,2,1,1,2006-08-02,4,14:00,30,2006,,
200606K044225,-2.524129,53.560083,3,2,1,2006-08-02,4,20:30,40,2006,,
200606K044249,-2.433838,53.573747,3,2,1,2006-08-02,4,19:28,30,2006,,
200606K044254,-2.414553,53.5784,2,2,1,2006-08-02,4,20:20,30,2006,,
200606K044432,-2.366074,53.56121,3,1,1,2006-08-02,4,15:45,30,2006,,
200606L044099,-2.66494,53.586169,3,2,1,2006-08-02,4,15:30,30,2006,,
200606M044487,-2.354908,53.399448,2,1,1,2006-08-02,4,12:45,30,2006,,
200611DJ05130,-1.570771,54.508051,3,2,1,2006-08-02,4,17:10,60,2006,,
200611DJ05160,-1.555164,54.537203,3,2,1,2006-08-02,4,9:00,30,2006,,
200614A025306,-1.070589,53.477709,3,1,1,2006-08-02,4,15:35,30,2006,,
200614A025406,-1.111652,53.531685,3,2,1,2006-08-02,4,13:15,30,2006,,
200614A026106,-1.194649,53.562565,3,2,1,2006-08-02,4,8:35,40,2006,,
200614A027106,-1.155324,53.566069,3,1,1,2006-08-02,4,9:20,30,2006,,
200614B017906,-1.310627,53.533177,1,1,1,2006-08-02,4,14:35,30,2006,,
200614C019606,-1.231946,53.378718,3,3,1,2006-08-02,4,10:30,30,2006,,
200614D019206,-1.474415,53.391807,3,3,1,2006-08-02,4,9:07,30,2006,,
200614D020706,-1.452993,53.373733,2,2,1,2006-08-02,4,17:00,30,2006,,
200614F017606,-1.452944,53.412744,3,2,1,2006-08-02,4,15:55,30,2006,,
200614F019606,-1.484161,53.381692,2,2,1,2006-08-02,4,15:00,30,2006,,
200614G050106,-1.458613,53.392815,3,2,1,2006-08-02,4,9:30,30,2006,,
2006160A00450,-0.032791,53.549276,3,2,2,2006-08-02,4,6:40,40,2006,,
2006160C00650,-0.859161,53.937722,3,2,1,2006-08-02,4,17:20,60,2006,,
2006160C00820,-0.436371,53.845139,3,2,3,2006-08-02,4,18:17,30,2006,,
2006160D00640,-0.34492,53.747278,3,1,3,2006-08-02,4,14:00,30,2006,,
2006170H10146,-1.227951,54.710088,3,1,1,2006-08-02,4,9:14,30,2006,,
2006170M10316,-1.238232,54.575526,2,1,1,2006-08-02,4,13:24,30,2006,,
2006170M20696,-1.207499,54.564813,3,2,1,2006-08-02,4,10:30,30,2006,,
2006170S10766,-1.312667,54.564917,3,1,1,2006-08-02,4,12:17,20,2006,,
200620D049903,-1.83758,52.473681,3,2,1,2006-08-02,4,8:40,30,2006,,
200620E025801,-1.9563,52.415528,3,2,1,2006-08-02,4,18:20,30,2006,,
200620E029201,-2.010411,52.436752,3,1,1,2006-08-02,4,21:00,30,2006,,
200620E029903,-1.817931,52.454593,3,2,2,2006-08-02,4,5:55,30,2006,,
200620F039802,-1.954644,52.452926,3,2,1,2006-08-02,4,16:25,30,2006,,
200620F055303,-1.934715,52.495351,3,2,2,2006-08-02,4,13:57,30,2006,,
200620F060602,-1.917672,52.472595,3,2,1,2006-08-02,4,20:30,30,2006,,
200620G012501,-2.128851,52.596167,3,1,1,2006-08-02,4,2:17,30,2006,,
200620H008201,-1.927324,52.600889,3,3,1,2006-08-02,4,19:09,30,2006,,
200620H010602,-2.04675,52.580675,3,2,2,2006-08-02,4,20:44,30,2006,,
200620J012102,-2.117702,52.457372,2,2,1,2006-08-02,4,18:20,30,2006,,
200620J015001,-2.080806,52.481226,3,2,1,2006-08-02,4,11:10,30,2006,,
200620J016201,-2.116713,52.528664,3,2,2,2006-08-02,4,16:20,30,2006,,
200620J021002,-2.156026,52.474229,3,2,1,2006-08-02,4,22:10,30,2006,,
200620K015601,-2.016777,52.543824,3,2,1,2006-08-02,4,19:45,30,2006,,
200620K017001,-1.932282,52.544974,3,1,1,2006-08-02,4,8:05,30,2006,,
200620K029401,-2.016049,52.568097,3,2,1,2006-08-02,4,8:40,30,2006,,
200622CA52119,-2.297364,52.058417,3,3,2,2006-08-02,4,16:00,30,2006,,
200622DA49867,-2.268548,52.36021,3,2,2,2006-08-02,4,16:30,30,2006,,
200622DE49767,-2.044771,52.37606,2,2,2,2006-08-02,4,21:40,30,2006,,
200622DE49795,-1.955463,52.369857,3,3,1,2006-08-02,4,14:40,40,2006,,
200622EA34809,-2.708396,52.059181,3,2,2,2006-08-02,4,22:27,30,2006,,
200622FA47568,-2.371485,52.674496,3,2,2,2006-08-02,4,15:30,30,2006,,
200622GA41577,-2.434146,52.684622,3,1,1,2006-08-02,4,1:15,30,2006,,
20063102A0292,-1.232708,53.101675,3,2,1,2006-08-02,4,20:00,30,2006,,
20063102C0518,-1.167942,53.005771,3,1,1,2006-08-02,4,12:25,30,2006,,
20063102C0909,-1.147332,52.947462,3,2,2,2006-08-02,4,15:24,30,2006,,
20063102D0260,-1.127393,53.00638,3,1,1,2006-08-02,4,15:30,30,2006,,
20063102D0461,-1.130594,52.995436,3,1,1,2006-08-02,4,10:43,30,2006,,
200632B008106,-0.376825,52.767896,2,1,1,2006-08-02,4,10:35,30,2006,,
200632B008606,-0.41329,53.003939,3,2,1,2006-08-02,4,18:15,30,2006,,
200632D008406,-0.553632,53.219061,3,2,1,2006-08-02,4,9:32,30,2006,,
200634NN00620,-0.871122,52.257393,2,1,1,2006-08-02,4,20:24,30,2006,,
200634NN00688,-0.90084,52.234656,3,2,1,2006-08-02,4,18:50,30,2006,,
200634NN08010,-0.914499,52.239009,1,1,2,2006-08-02,4,23:10,30,2006,,
200637G019415,1.149448,52.056977,3,2,1,2006-08-02,4,15:45,30,2006,,
200637G019426,1.111368,52.084252,3,2,1,2006-08-02,4,6:35,70,2006,,
200637G019438,1.09137,52.090625,3,2,1,2006-08-02,4,10:50,60,2006,,
20064100C0180,-0.413663,51.685471,3,2,3,2006-08-02,4,21:15,30,2006,,
20064100J2110,-0.363157,51.665895,3,2,1,2006-08-02,4,9:40,70,2006,,
20064100K0060,-0.056365,51.715082,3,2,1,2006-08-02,4,8:50,30,2006,,
200642B006602,0.439913,51.58594,3,2,1,2006-08-02,4,8:37,50,2006,,
200642B007502,0.492147,51.561729,3,1,1,2006-08-02,4,9:20,30,2006,,
200642C010202,0.511529,51.750806,3,3,1,2006-08-02,4,17:40,40,2006,,
200642D003202,1.22887,51.841029,3,2,1,2006-08-02,4,11:45,30,2006,,
200642E005102,0.886074,51.879896,3,2,1,2006-08-02,4,8:10,30,2006,,
200642F004302,0.350307,51.463662,2,2,2,2006-08-02,4,12:58,60,2006,,
200642F006502,0.283857,51.511111,3,2,1,2006-08-02,4,8:05,30,2006,,
200642G010702,0.389941,51.673484,3,2,1,2006-08-02,4,14:35,30,2006,,
200642J005202,0.603583,51.554901,3,2,1,2006-08-02,4,15:45,30,2006,,
200642J005302,0.628541,51.579887,3,1,1,2006-08-02,4,8:05,30,2006,,
200642J005502,0.572465,51.586346,3,2,1,2006-08-02,4,8:47,70,2006,,
200643N094026,-0.814646,51.819053,3,2,1,2006-08-02,4,20:20,30,2006,,
200643N107026,-0.980093,51.990182,3,1,1,2006-08-02,4,14:00,60,2006,,
200643N109026,-0.783247,51.616328,3,2,1,2006-08-02,4,10:00,30,2006,,
200643N115026,-0.809082,51.606072,3,2,1,2006-08-02,4,8:45,60,2006,,
200643N116026,-0.702061,52.020624,3,2,1,2006-08-02,4,16:07,60,2006,,
200643N119026,-0.748513,52.042886,3,2,1,2006-08-02,4,8:00,30,2006,,
200643N128026,-0.609028,51.598207,3,2,1,2006-08-02,4,14:25,50,2006,,
200643N132026,-0.779481,52.035478,3,4,1,2006-08-02,4,6:54,70,2006,,
200643N151026,-0.576651,51.530018,3,2,1,2006-08-02,4,9:49,40,2006,,
200643N293026,-0.56148,51.521919,3,2,1,2006-08-02,4,15:44,60,2006,,
200643P090026,-1.487985,51.844143,3,2,2,2006-08-02,4,7:57,40,2006,,
200643P091026,-1.182098,51.61313,3,3,1,2006-08-02,4,7:45,50,2006,,
200643W123026,-0.611075,51.53106,3,2,1,2006-08-02,4,13:00,30,2006,,
200643W189026,-0.632931,51.523403,3,2,1,2006-08-02,4,7:37,30,2006,,
200643W377026,-0.96115,51.428307,3,2,1,2006-08-02,4,19:40,30,2006,,
200645EP80572,-0.247993,51.344366,3,1,1,2006-08-02,4,6:40,40,2006,,
200645EP80622,-0.288227,51.343613,3,2,1,2006-08-02,4,17:45,30,2006,,
200645MO80687,-0.313218,51.312141,3,1,1,2006-08-02,4,8:05,30,2006,,
200645RE80655,-0.228869,51.285445,3,2,2,2006-08-02,4,10:37,40,2006,,
200645RE80796,-0.164205,51.180759,3,2,1,2006-08-02,4,9:42,30,2006,,
200645RE81347,-0.169705,51.236962,3,2,1,2006-08-02,4,18:45,30,2006,,
200645SP81808,-0.44987,51.391456,3,2,1,2006-08-02,4,8:40,30,2006,,
200645SU81171,-0.726888,51.348393,3,1,1,2006-08-02,4,17:22,30,2006,,
200645WA80588,-0.601979,51.191846,3,2,2,2006-08-02,4,17:10,30,2006,,
200645WA81150,-0.73249,51.087669,3,1,1,2006-08-02,4,22:05,30,2006,,
200650B51B699,-4.397921,50.418479,2,2,5,2006-08-02,4,17:40,70,2006,,
200650B62B488,-4.197948,50.374489,3,2,2,2006-08-02,4,12:32,30,2006,,
200650E31B619,-4.134314,50.38251,3,2,2,2006-08-02,4,19:22,40,2006,,
200650F41C173,-3.587815,50.499993,3,2,1,2006-08-02,4,13:20,30,2006,,
200654CP08106,-2.077775,51.507155,2,2,2,2006-08-02,4,7:20,30,2006,,
200654DC09206,-1.796306,51.55448,3,2,1,2006-08-02,4,11:50,30,2006,,
200654DN06306,-1.771266,51.571877,3,2,1,2006-08-02,4,15:00,40,2006,,
2006556B00646,-1.818194,50.726513,3,1,1,2006-08-02,4,8:54,30,2006,,
2006556B00661,-1.799326,50.732147,3,2,1,2006-08-02,4,16:54,30,2006,,
2006556B00665,-1.920133,50.767904,1,1,2,2006-08-02,4,20:08,40,2006,,
2006556E00645,-1.792731,50.749582,3,2,1,2006-08-02,4,8:00,30,2006,,
2006556E00660,-1.820283,50.772829,3,2,1,2006-08-02,4,18:20,30,2006,,
2006556P00664,-1.911955,50.742539,3,2,2,2006-08-02,4,17:44,30,2006,,
2006600FL3014,-3.014891,53.159692,3,2,1,2006-08-02,4,13:31,60,2006,,
2006600FL3015,-2.945737,53.177611,3,2,1,2006-08-02,4,17:30,30,2006,,
2006600FL7011,-3.148209,53.256917,3,2,1,2006-08-02,4,9:45,30,2006,,
2006600WR1048,-2.960834,53.036174,3,1,1,2006-08-02,4,16:22,40,2006,,
2006600WR1053,-3.010488,53.054911,3,2,1,2006-08-02,4,12:40,60,2006,,
2006600WR3014,-2.890618,53.073668,3,2,1,2006-08-02,4,12:20,60,2006,,
2006600WR7015,-3.066241,52.998508,3,1,1,2006-08-02,4,9:00,30,2006,,
200660GN30100,-4.106979,53.20013,3,2,1,2006-08-02,4,15:00,60,2006,,
200663AC06006,-4.15704,51.671159,3,1,1,2006-08-02,4,18:20,30,2006,,
200663AC07206,-3.901146,51.801116,3,1,1,2006-08-02,4,8:35,30,2006,,
200663BC02406,-4.141026,52.167029,2,2,1,2006-08-02,4,15:03,50,2006,,
200663DP04106,-3.113486,52.598195,2,2,2,2006-08-02,4,6:45,60,2006,,
200663DP06006,-3.099481,52.734529,3,3,1,2006-08-02,4,9:15,30,2006,,
200691NE03270,-4.366422,57.625763,3,4,1,2006-08-02,4,16:30,60,2006,,
200697AB01202,-4.244955,55.856914,3,1,1,2006-08-02,4,11:10,30,2006,,
200697AD01902,-4.365879,55.893026,2,1,1,2006-08-02,4,16:25,30,2006,,
200697AD02002,-4.325758,55.885432,3,2,1,2006-08-02,4,14:10,30,2006,,
200697AD02102,-4.377001,55.897036,3,2,1,2006-08-02,4,17:10,30,2006,,
200697EA01402,-4.202983,55.857852,3,2,1,2006-08-02,4,22:00,30,2006,,
200697GA00902,-4.274658,55.853851,3,2,1,2006-08-02,4,21:15,30,2006,,
200697GE70302,-4.236828,55.840614,2,3,1,2006-08-02,4,9:45,30,2006,,
200697NA01802,-3.881855,55.88529,3,2,3,2006-08-02,4,22:15,60,2006,,
200697QD00502,-4.170036,55.822937,3,3,1,2006-08-02,4,17:00,30,2006,,
2.01E+12,-3.239372,54.108425,3,2,1,2006-08-03,4,7:20,30,2006,,
2.01E+12,-3.420794,54.665752,3,2,2,2006-08-03,4,8:25,60,2006,,
2.01E+12,-3.559949,54.639234,3,2,1,2006-08-03,4,12:55,30,2006,,
2.01E+12,-2.747986,53.361137,3,2,2,2006-08-03,4,14:55,70,2006,,
2.01E+12,-2.27979,53.343107,2,1,2,2006-08-03,4,22:08,50,2006,,
2.01E+12,-2.420375,53.082641,3,2,1,2006-08-03,4,13:51,30,2006,,
2.01E+12,-2.853104,53.199525,3,2,1,2006-08-03,4,15:10,30,2006,,
2.01E+12,-1.631331,54.967836,3,2,1,2006-08-03,4,16:56,30,2006,,
2.01E+12,-1.582152,54.995535,2,2,1,2006-08-03,4,14:20,30,2006,,
2.01E+12,-1.67118,55.003985,3,4,2,2006-08-03,4,13:03,60,2006,,
2.01E+12,-1.569011,54.952803,3,2,1,2006-08-03,4,15:25,30,2006,,
2.01E+12,-1.458676,55.064513,3,1,1,2006-08-03,4,11:08,40,2006,,
2.01E+12,-1.457586,54.89026,3,2,2,2006-08-03,4,14:00,40,2006,,
2.01E+12,-1.668452,54.441764,2,1,1,2006-08-03,4,12:10,40,2006,,
2.01E+12,-2.277007,54.06901,3,1,1,2006-08-03,4,12:50,30,2006,,
2.01E+12,-1.158932,53.923747,3,2,1,2006-08-03,4,10:30,30,2006,,
2.01E+12,-1.257592,53.813123,3,2,1,2006-08-03,4,17:10,40,2006,,
2.01E+12,-1.774124,53.643981,3,2,3,2006-08-03,4,14:31,30,2006,,
2.01E+12,-1.524617,53.811063,3,2,1,2006-08-03,4,18:38,30,2006,,
2.01E+12,-1.759292,53.64539,1,2,1,2006-08-03,4,12:20,30,2006,,
2.01E+12,-1.861127,53.728783,3,3,2,2006-08-03,4,8:39,30,2006,,
2.01E+12,-1.861749,53.723841,3,1,1,2006-08-03,4,10:00,30,2006,,
2.01E+12,-1.529188,53.782678,3,2,2,2006-08-03,4,14:48,30,2006,,
2.01E+12,-1.859968,53.758084,3,3,1,2006-08-03,4,13:30,40,2006,,
2.01E+12,-1.559075,53.812632,3,1,5,2006-08-03,4,3:00,40,2006,,
2.01E+12,-1.500603,53.646388,3,2,2,2006-08-03,4,9:00,30,2006,,
2.01E+12,-1.518029,53.81607,3,1,1,2006-08-03,4,14:55,30,2006,,
2.01E+12,-1.530457,53.777739,3,2,2,2006-08-03,4,18:12,30,2006,,
2.01E+12,-1.761313,53.796397,3,2,1,2006-08-03,4,11:55,30,2006,,
2.01E+12,-1.837207,53.642825,3,2,2,2006-08-03,4,8:52,30,2006,,
2.01E+12,-1.738109,53.792574,3,3,1,2006-08-03,4,15:35,30,2006,,
2.01E+12,-1.770654,53.642267,3,2,2,2006-08-03,4,14:00,30,2006,,
2.01E+12,-1.80102,53.682319,3,2,2,2006-08-03,4,12:49,30,2006,,
2.01E+12,-2.211777,53.04508,3,2,1,2006-08-03,4,18:48,30,2006,,
2.01E+12,-2.161196,53.000842,3,2,1,2006-08-03,4,21:37,30,2006,,
2.01E+12,-2.187153,53.076584,3,2,1,2006-08-03,4,15:30,30,2006,,
2.01E+12,-2.022222,53.103157,3,2,2,2006-08-03,4,16:00,30,2006,,
2.01E+12,-2.234342,53.025081,3,2,1,2006-08-03,4,13:00,40,2006,,
2.01E+12,-2.007861,52.980635,3,2,2,2006-08-03,4,19:10,30,2006,,
2.01E+12,-2.080237,52.895568,3,2,1,2006-08-03,4,16:20,60,2006,,
2.01E+12,-1.61946,52.789807,3,2,1,2006-08-03,4,7:56,30,2006,,
2.01E+12,-1.630793,52.817351,3,2,1,2006-08-03,4,20:43,30,2006,,
2.01E+12,-1.834826,52.697707,3,1,1,2006-08-03,4,18:50,30,2006,,
2.01E+12,-1.769719,53.006032,3,3,1,2006-08-03,4,11:10,30,2006,,
2.01E+12,-1.651339,52.604444,3,2,1,2006-08-03,4,13:45,30,2006,,
2.01E+12,-1.679895,52.21066,3,3,1,2006-08-03,4,16:35,50,2006,,
2.01E+12,-1.532117,52.290542,3,3,1,2006-08-03,4,19:30,30,2006,,
2.01E+12,-1.061415,52.639357,1,2,2,2006-08-03,4,19:00,30,2006,,
2.01E+12,-1.272022,52.825042,2,3,2,2006-08-03,4,19:00,60,2006,,
2.01E+12,-1.219037,52.642838,3,2,1,2006-08-03,4,12:15,30,2006,,
2.01E+12,-1.134712,52.564577,3,2,2,2006-08-03,4,19:30,40,2006,,
2.01E+12,-1.059606,52.585851,3,2,3,2006-08-03,4,8:00,40,2006,,
2.01E+12,-1.183457,52.529591,3,2,2,2006-08-03,4,8:45,60,2006,,
2.01E+12,-1.275474,52.760247,3,2,1,2006-08-03,4,14:30,40,2006,,
2.01E+12,-1.123296,52.648731,3,2,1,2006-08-03,4,22:10,30,2006,,
2.01E+12,0.227198,52.388708,3,2,2,2006-08-03,4,9:00,60,2006,,
2.01E+12,-0.128491,52.561307,3,2,1,2006-08-03,4,22:00,30,2006,,
2.01E+12,0.510241,52.74731,3,2,2,2006-08-03,4,16:45,50,2006,,
2.01E+12,1.291413,52.72621,3,2,1,2006-08-03,4,14:00,60,2006,,
2.01E+12,-1.403707,50.955075,3,1,1,2006-08-03,4,0:15,30,2006,,
2.01E+12,-1.331722,51.080041,2,1,1,2006-08-03,4,14:54,30,2006,,
2.01E+12,-0.953782,51.158382,3,3,1,2006-08-03,4,15:05,40,2006,,
